Genus_name	Division_name
clictolig	Viruses
flactilig	Viruses
flactolig	Viruses
scracolig	Viruses
scractlig	Viruses
Wigfec	Phages
Parapsettus	Vertebrates
Dotalabrus	Vertebrates
Pseudocheilinops	Vertebrates
Simipercis	Vertebrates
Sheardichthys	Vertebrates
Stilpnia	Vertebrates
Allistipes	Phages
Badhamiopsis	Invertebrates
Neomackenziella	Plants and Fungi
Spiralomyces	Plants and Fungi
Mycosarcoma	Plants and Fungi
Mimulicalyx	Plants and Fungi
Rhizopogonaceae	Plants and Fungi
Cylix	Vertebrates
Morchellaceae	Plants and Fungi
Elmago	Viruses
Asicimbex	Invertebrates
Zaraea	Invertebrates
Brunneofissura	Plants and Fungi
Boseaceae	Bacteria
Wineberry	Viruses
Gaoshiqia	Bacteria
Zodariellum	Invertebrates
Caccoleptus	Invertebrates
Dearthrus	Invertebrates
Falsoorphinus	Invertebrates
Hexanodes	Invertebrates
Phradonoma	Invertebrates
Ranolus	Invertebrates
Trichelodes	Invertebrates
Trichodryas	Invertebrates
Trinoparvus	Invertebrates
Telopes	Invertebrates
Thaumaglossa	Invertebrates
Aethriostoma	Invertebrates
Adelaidia	Invertebrates
Clada	Invertebrates
Derbyana	Invertebrates
Endecatomus	Invertebrates
Katkaenus	Invertebrates
Labrocerus	Invertebrates
Mariouta	Invertebrates
Novelsis	Invertebrates
Thorictodes	Invertebrates
Trogoparvus	Invertebrates
Zahradnikia	Invertebrates
Zhantievus	Invertebrates
Megatominae	Invertebrates
duck	Viruses
Beckidia	Invertebrates
Kloosia	Invertebrates
Eneopterinae	Invertebrates
Subuvulifer	Invertebrates
Pseudocrassiphiala	Invertebrates
Anhingatrema	Invertebrates
diuron-degrading	Environmental samples
Paraunisaccoides	Invertebrates
Paramicrolaimus	Invertebrates
Japanostrangalia	Invertebrates
Clavisyllis	Invertebrates
Dactylonida	Invertebrates
Longosomatidae	Invertebrates
Edaphophycus	Bacteria
Landiras	Viruses
Dollmania	Invertebrates
Odontopacha	Invertebrates
Postenterogonia	Invertebrates
Marosporida	Invertebrates
Pilgerochloa	Plants and Fungi
Roseapetra	Plants and Fungi
Dascalia	Invertebrates
Flataloides	Invertebrates
Androtium	Plants and Fungi
Enicosanthum	Plants and Fungi
Hexapora	Plants and Fungi
Paralepidocephalus	Vertebrates
Anormenis	Invertebrates
Getta	Invertebrates
Ephialtias	Invertebrates
Polauchenia	Invertebrates
Trilobatus	Invertebrates
Tyroliella	Plants and Fungi
Nudilla	Invertebrates
Bahiana	Plants and Fungi
Songkhlanaia	Invertebrates
Americanaplana	Invertebrates
Limobrevibacterium	Bacteria
Ogcogaster	Invertebrates
Ammophorus	Invertebrates
Antofagapraocis	Invertebrates
Aspidolobus	Invertebrates
Auladera	Invertebrates
Caenocrypticoides	Invertebrates
Cordibates	Invertebrates
Diastoleus	Invertebrates
Dichillus	Invertebrates
Discopleurus	Invertebrates
Eurychora	Invertebrates
Evaniosomus	Invertebrates
Falsopraocis	Invertebrates
Geoborus	Invertebrates
Gyrasida	Invertebrates
Heliotaurus	Invertebrates
Hexagonochilus	Invertebrates
Melaphorus	Invertebrates
Neoisocerus	Invertebrates
Nycterinus	Invertebrates
Nyctopetus	Invertebrates
Philorea	Invertebrates
Salax	Invertebrates
Thinobatis	Invertebrates
Valdivium	Invertebrates
Achanius	Invertebrates
Arthroconus	Invertebrates
Aryenis	Invertebrates
Cuphotes	Invertebrates
Eremoecus	Invertebrates
Hylithus	Invertebrates
Imatismus	Invertebrates
Nestorinus	Invertebrates
Sepidium	Invertebrates
Trilobocara	Invertebrates
Olneymonas	Invertebrates
Joblingia	Invertebrates
Mitonyssoides	Invertebrates
Plebeiobacterium	Bacteria
Romeriopsis	Bacteria
Zarconia	Bacteria
Kozo	Viruses
Pseudobartsia	Plants and Fungi
Waterbird	Viruses
trumpeter	Viruses
Catathelasmataceae	Plants and Fungi
Passalozetes	Invertebrates
Proteremaeus	Invertebrates
Birsteinius	Invertebrates
Ceratozetoides	Invertebrates
Furcoppia	Invertebrates
Subiasella	Invertebrates
Neotrichoppia	Invertebrates
Pedrocortesella	Invertebrates
Sinatablatta	Invertebrates
Antroxestoblatta	Invertebrates
Bivincula	Invertebrates
Vingerhoedtia	Invertebrates
Carangoliopsis	Invertebrates
Tretospeira	Plants and Fungi
Najna	Invertebrates
Iphiplateia	Invertebrates
Conasellus	Invertebrates
Hysterocineta	Invertebrates
Ultragryllacris	Invertebrates
Internoretia	Plants and Fungi
Wadden	Viruses
Kalathoeca	Invertebrates
jopcycgri	Viruses
sabeidhel	Viruses
Ancyracanthus	Invertebrates
Megathrips	Invertebrates
Andeancistrus	Vertebrates
Transancistrus	Vertebrates
tris(2-butoxyethyl)	Environmental samples
Cavillatrix	Invertebrates
Rutripalpus	Invertebrates
ibex	Viruses
citrus	Viruses
Brachycepsis	Invertebrates
nabpantry	Viruses
ticpantry	Viruses
Complementation	Synthetic and Chimeric
Monochilus	Plants and Fungi
Coconympha	Invertebrates
Emprosthopharynx	Invertebrates
Fulbrightiella	Bacteria
Sherwoodiella	Bacteria
Australocybe	Plants and Fungi
Nigrocarnea	Plants and Fungi
Phaeotephrocybe	Plants and Fungi
Praearthromyces	Plants and Fungi
Wyeophycus	Plants and Fungi
Chromopallida	Plants and Fungi
Pituiglomerulus	Plants and Fungi
Siccanda	Invertebrates
Ammodillus	Rodents
Metadidymozoon	Invertebrates
gigas	Invertebrates
Villoboletus	Plants and Fungi
Lentiprolixibacter	Bacteria
Robertgurneya	Invertebrates
Austrotheres	Invertebrates
Holotheres	Invertebrates
Plenotheres	Invertebrates
Xanthasia	Invertebrates
Perissopalla	Invertebrates
Phlugiolopsis	Invertebrates
Paraphlugiolopsis	Invertebrates
Pseudomastigosporella	Plants and Fungi
Toure	Viruses
Alluaudinella	Invertebrates
Xenotachina	Invertebrates
Acado	Viruses
Botryosorus	Plants and Fungi
rose	Viruses
Aphid	Viruses
Safagamyces	Plants and Fungi
Birdsongichthys	Vertebrates
Robinsichthys	Vertebrates
Chiharadinium	Plants and Fungi
Peixe-Boi	Viruses
Lodosocoris	Invertebrates
Chondrinema	Bacteria
Ktariella	Invertebrates
Drepanodontus	Invertebrates
Germonea	Invertebrates
Spikebuccinum	Invertebrates
Lusitromina	Invertebrates
Parabuccinum	Invertebrates
Scotiabuccinum	Invertebrates
Neodraco	Vertebrates
Limatulum	Invertebrates
Anoplostrongylus	Invertebrates
Timanthes	Invertebrates
Acrozangis	Invertebrates
Zachvatkinibates	Invertebrates
Heliocorisa	Invertebrates
Ectemnostega	Invertebrates
Ectemnostegella	Invertebrates
Heterocorixa	Invertebrates
Tiete	Viruses
Gimo	Viruses
Barko	Viruses
Ornas	Viruses
Harg	Viruses
Gubbo	Viruses
Aspo	Viruses
Bolka	Viruses
Dudero	Viruses
Ed	Viruses
Graso	Viruses
Gravol	Viruses
Ladskar	Viruses
Snesslinge	Viruses
Valo	Viruses
Xylopteryx	Invertebrates
Dicrognophos	Invertebrates
Gnophopsodos	Invertebrates
Meconematinae	Invertebrates
Hemicolpus	Invertebrates
Ascunsovirus	Phages
Pseudancylis	Invertebrates
Jankuceraea	Plants and Fungi
Bolivaria	Invertebrates
Carvilia	Invertebrates
Brancsikia	Invertebrates
Calliphoroides	Invertebrates
Stemmatosteres	Invertebrates
Neoploca	Invertebrates
Nothoploca	Invertebrates
Shinploca	Invertebrates
Alpine	Viruses
Raphistemma	Plants and Fungi
Xyloterini	Invertebrates
Aschistophleps	Invertebrates
Chamanthedon	Invertebrates
Echidgnathia	Invertebrates
Heterosphecia	Invertebrates
Homogyna	Invertebrates
Sazonia	Invertebrates
Kurzenkotilla	Invertebrates
Subtrinemura	Invertebrates
Palaeocomatella	Invertebrates
Potamididae	Invertebrates
Epipenaeon	Invertebrates
Parapenaeon	Invertebrates
Parapenaeonella	Invertebrates
Kiwira	Viruses
Orbione	Invertebrates
Parasymmetrorbione	Invertebrates
Parahadronchus	Invertebrates
Lycodonus	Vertebrates
Atribacteraceae	Bacteria
Hexactinellida	Invertebrates
Grammacephalus	Invertebrates
Monobazus	Invertebrates
Parabrachidontes	Invertebrates
Anagraphis	Invertebrates
possum	Viruses
Toutouwai	Viruses
Parasquilla	Invertebrates
Leptodirus	Invertebrates
Prospelaeobates	Invertebrates
Iotonchulus	Invertebrates
Cencurut	Viruses
Neolimnus	Invertebrates
Umbellidion	Plants and Fungi
Synthocus	Invertebrates
Episus	Invertebrates
Cryptolarynx	Invertebrates
Pictodentalium	Invertebrates
Stephanoberyx	Vertebrates
Probeebei	Invertebrates
Atractocolax	Plants and Fungi
Scaphodhara	Invertebrates
Proparasitylenchus	Invertebrates
Dendya	Invertebrates
Haliovirga	Bacteria
PxyMasc	Synthetic and Chimeric
Heterorachis	Invertebrates
Conchylia	Invertebrates
Psilocerea	Invertebrates
Mimandria	Invertebrates
Simacauda	Invertebrates
Phyllopodopsyllus	Invertebrates
Parathalassolituus	Bacteria
Dehong	Viruses
Pseudokordiimonas	Bacteria
Acutalibacteraceae	Bacteria
Effusomyces	Plants and Fungi
Neoechiniscoides	Invertebrates
Eucosmophorus	Invertebrates
Mesochelidura	Invertebrates
Pseudochelidura	Invertebrates
Protospirella	Invertebrates
Bofec	Viruses
Grifec	Viruses
Lyfec	Viruses
Pumfec	Viruses
Brotheus	Invertebrates
Wanritettix	Invertebrates
Hypocoela	Invertebrates
Pseudomaenas	Invertebrates
Dryochlora	Invertebrates
Plateoplia	Invertebrates
Epigelasma	Invertebrates
Dolosis	Invertebrates
Holoterpna	Invertebrates
Blechroneromia	Invertebrates
Illa	Invertebrates
Leptocolpia	Invertebrates
Xenostega	Invertebrates
Darisodes	Invertebrates
Oaracta	Invertebrates
Aethiopodes	Invertebrates
Brachytrita	Invertebrates
Chlorosterrha	Invertebrates
Dispatha	Invertebrates
Hemixesma	Invertebrates
Hylemera	Invertebrates
Isoplenodia	Invertebrates
Nassinia	Invertebrates
Parortholitha	Invertebrates
Proutiana	Invertebrates
Xanthisthisa	Invertebrates
Acrasia	Invertebrates
Jeongeupella	Bacteria
Caecossonus	Invertebrates
Decuanellus	Invertebrates
Dioptrophorus	Invertebrates
Epibaenus	Invertebrates
Ithaura	Invertebrates
Lymantes	Invertebrates
Lymantini	Invertebrates
Phrynixini	Invertebrates
Pseudoalaocybites	Invertebrates
Theognete	Invertebrates
Ectenurus	Invertebrates
Myosaccium	Invertebrates
Parahemiurus	Invertebrates
Acanthothrips	Invertebrates
Ditropis	Invertebrates
Epicaecilius	Invertebrates
Habrolepis	Invertebrates
Nannothrissa	Vertebrates
Pellonulinae	Vertebrates
Januaria	Plants and Fungi
Eualloea	Invertebrates
Jallenia	Invertebrates
Dichroa	Viruses
Egybolis	Invertebrates
Ptilohyale	Invertebrates
Eurypatagus	Invertebrates
Ferdina	Invertebrates
Gomophia	Invertebrates
Ohshimella	Invertebrates
Amphiuridae	Invertebrates
chu-like	Viruses
iflavirus	Viruses
nege-like	Viruses
ollusvirus	Viruses
Parapronocephalum	Invertebrates
Elattarchus	Vertebrates
Caedesa	Invertebrates
Sigmuncus	Invertebrates
Gorgonocephalidae	Invertebrates
Argasidae	Invertebrates
Paraceratocladiella	Plants and Fungi
Pseudozoogonoides	Invertebrates
Palawanomys	Rodents
Phaeotubakia	Plants and Fungi
[Cephalosporium]	Plants and Fungi
Alloacremonium	Plants and Fungi
Gossypinidium	Plants and Fungi
Polyphialocladium	Plants and Fungi
Proliferophialis	Plants and Fungi
Parafuscohypha	Plants and Fungi
Pseudoniesslia	Plants and Fungi
Ramosiphorum	Plants and Fungi
Capulopsyche	Invertebrates
Epicriopsis	Invertebrates
Hypoaspisella	Invertebrates
Postumius	Invertebrates
Hilipinus	Invertebrates
Platycola	Invertebrates
Cavaliersmithia	Invertebrates
Ancalomicrobiaceae	Bacteria
Atalodoris	Invertebrates
Idaliadoris	Invertebrates
Chilearinus	Invertebrates
Fasciamirus	Invertebrates
Simulacala	Invertebrates
Phlebotomini	Invertebrates
Schema	Invertebrates
Electric	Viruses
Invictavirus	Viruses
Dipsadidae	Vertebrates
Kapsa	Invertebrates
PinkBerry-associated	Phages
Pinkberry	Phages
Auskunsag	Viruses
Dactylochlamys	Invertebrates
Coutea	Plants and Fungi
Bostrychoplites	Invertebrates
Calopertha	Invertebrates
Dinapate	Invertebrates
Enneadesmus	Invertebrates
Micrapate	Invertebrates
Phonapate	Invertebrates
Xylomedes	Invertebrates
Xyloperthella	Invertebrates
chimpanzee	Viruses
Fish-associated	Viruses
Army	Viruses
Hemigrammocypris	Vertebrates
Chowder	Viruses
Cigar	Viruses
Sea-firefly	Viruses
Caudopunctatus	Viruses
Crab-eating	Viruses
Dewindti	Viruses
Featherfin	Viruses
Gold	Viruses
Viviparous	Viruses
Glass	Viruses
Transcaucasian	Viruses
Loxanoetus	Invertebrates
Idiocerini	Invertebrates
Paratkina	Invertebrates
Paragnomoxyala	Invertebrates
Coniothyrioides	Plants and Fungi
Prooncholaimus	Invertebrates
Cynema	Plants and Fungi
Phanodermella	Invertebrates
Stygodesmodora	Invertebrates
Diexanthema	Invertebrates
Spinopygina	Invertebrates
Paramirandina	Plants and Fungi
Pseudocorniculariella	Plants and Fungi
Beutenbergiaceae	Bacteria
Philodryadini	Vertebrates
Kanabo	Invertebrates
Parakanabo	Invertebrates
Paratyphlotanais	Invertebrates
Brevitanais	Invertebrates
Caesatanais	Invertebrates
Gudmundotanais	Invertebrates
Hansenotanais	Invertebrates
Jurundurella	Invertebrates
Sarsotanais	Invertebrates
Stuttotanais	Invertebrates
Thermofilales	Bacteria
Nitrobacteraceae	Bacteria
Thalassobaculaceae	Bacteria
Amorphaceae	Bacteria
Patulibacteraceae	Bacteria
Laetmatophilus	Invertebrates
Lysianassa	Invertebrates
Aulocalyx	Invertebrates
Scyphidium	Invertebrates
Nubes	Invertebrates
Amphoreus	Invertebrates
Trychella	Invertebrates
Amphidiscella	Invertebrates
Chaunoplectella	Invertebrates
Rhabdodictyum	Invertebrates
Eurete	Invertebrates
Pseudozumia	Invertebrates
Pareumenes	Invertebrates
Eutrombidium	Invertebrates
WENV	Viruses
Robiginitomaculaceae	Bacteria
Pseudoyersinia	Invertebrates
Acanthonchus	Invertebrates
Tylenchorhyncus	Invertebrates
Colossendeidae	Invertebrates
Pallenopsidae	Invertebrates
Pycnogonidae	Invertebrates
Bathyzetes	Invertebrates
Human-associated	Viruses
Variolipallium	Invertebrates
Polythoridae	Invertebrates
Epithemis	Invertebrates
Ignatovia	Plants and Fungi
Filicupula	Plants and Fungi
Spirura	Invertebrates
Dermatochrysis	Plants and Fungi
Spiniferomonas	Plants and Fungi
Dalailama	Invertebrates
Maculinea	Invertebrates
Promustilia	Invertebrates
Pseudandraca	Invertebrates
Smerkata	Invertebrates
Vietomartyria	Invertebrates
Fleischmanniopsis	Plants and Fungi
Mexotis	Plants and Fungi
Vailia	Plants and Fungi
Nepogomphus	Invertebrates
Stenostoma	Invertebrates
Purcelliella	Bacteria
Otohydra	Invertebrates
Dentectus	Vertebrates
Stephenympha	Invertebrates
Vulcanimicrobium	Bacteria
Pamendanga	Invertebrates
Cohombrillo	Viruses
Atillum	Invertebrates
Cephalotilla	Invertebrates
Ceratotilla	Invertebrates
Ctenotilla	Invertebrates
Cystomutilla	Invertebrates
Darditilla	Invertebrates
Dimorphomutilla	Invertebrates
Dolichomutilla	Invertebrates
Euspinolia	Invertebrates
Glossotilla	Invertebrates
Hoplognathoca	Invertebrates
Krombeinidia	Invertebrates
Lomachaeta	Invertebrates
Myrmilloides	Invertebrates
Pagdenidia	Invertebrates
Pappognatha	Invertebrates
Pherotilla	Invertebrates
Physetopoda	Invertebrates
Schusterphotopsis	Invertebrates
Silvorientilla	Invertebrates
Tallium	Invertebrates
Xystromutilla	Invertebrates
Brachymutilla	Invertebrates
Ephutomorpha	Invertebrates
Shrimp	Viruses
Longzhouacris	Invertebrates
Ranacris	Invertebrates
Tropicoboletus	Plants and Fungi
Oxyuridae	Invertebrates
Aphonoides	Invertebrates
Hesperoctenes	Invertebrates
Jamaha	Invertebrates
Prolagus	Mammals
Allotilla	Invertebrates
Pseudomethocini	Invertebrates
Stenomutilla	Invertebrates
Taimyrmosa	Invertebrates
Chrestomutilla	Invertebrates
Dasylabroides	Invertebrates
Orientilla	Invertebrates
Pseudocephalotilla	Invertebrates
Tricholabiodes	Invertebrates
Artiotilla	Invertebrates
Aureotilla	Invertebrates
Bidecoloratilla	Invertebrates
Bischoffiella	Invertebrates
Bischoffitilla	Invertebrates
Chaetomutilla	Invertebrates
Corytilla	Invertebrates
Dentilla	Invertebrates
Eosmicromyrmilla	Invertebrates
Ephuamelia	Invertebrates
Ephuchaya	Invertebrates
Ephucilla	Invertebrates
Hoplocrates	Invertebrates
Labidomilla	Invertebrates
Mickelomyrme	Invertebrates
Mimecomutilla	Invertebrates
Nanomutilla	Invertebrates
Nemka	Invertebrates
Odontotilla	Invertebrates
Onoretilla	Invertebrates
Pristomutilla	Invertebrates
Promecilla	Invertebrates
Psammotherma	Invertebrates
Rimulotilla	Invertebrates
Sigilla	Invertebrates
Strangulotilla	Invertebrates
Viereckia	Invertebrates
Zavatilla	Invertebrates
Kudakrumia	Invertebrates
crocinum	Invertebrates
indicum	Invertebrates
iridescens	Invertebrates
nebulicola	Invertebrates
Letrasilta	Invertebrates
'Ampelopsis	Bacteria
Afracantha	Invertebrates
Neournula	Plants and Fungi
Tricladiaceae	Plants and Fungi
Ohashia	Plants and Fungi
Austroplatybdellina	Invertebrates
Rusostigma	Invertebrates
Desulfitobacteriaceae	Bacteria
Schizopathidae	Invertebrates
Cinetochilides	Invertebrates
Adumi	Viruses
Pseudolepraria	Plants and Fungi
Cancrion	Invertebrates
Entoniscidae	Invertebrates
Chionomesa	Vertebrates
Camisiidae	Invertebrates
Jingophrys	Vertebrates
Amurinocellia	Invertebrates
Sininocellia	Invertebrates
Holtiella	Bacteria
Barbeaucestus	Invertebrates
Willeella	Plants and Fungi
Tuberowithania	Plants and Fungi
Heissophila	Invertebrates
Nothoamylascus	Plants and Fungi
Chelid	Viruses
Vasilyeva	Plants and Fungi
[cyanobacterium]	Bacteria
Pharurus	Invertebrates
Stenuroides	Invertebrates
Emarginella	Invertebrates
Herviella	Invertebrates
Melittiphis	Invertebrates
Metaseiulus	Invertebrates
Typhlodromina	Invertebrates
Kolhymamnicola	Invertebrates
Ameroglossum	Plants and Fungi
Mahechadendron	Plants and Fungi
Cooks	Viruses
Angusia	Plants and Fungi
Bubakia	Plants and Fungi
Cystotelium	Plants and Fungi
Kuohzygia	Invertebrates
Sannella	Invertebrates
Thailocyba	Invertebrates
Acanthohaustorius	Invertebrates
Protohaustorius	Invertebrates
Parahaustorius	Invertebrates
Amphiporeia	Invertebrates
Makinoelloideae	Plants and Fungi
Sanguineodiscus	Plants and Fungi
Yunguirius	Invertebrates
Vappolotes	Invertebrates
Chelurotropella	Invertebrates
Cobbenicoris	Invertebrates
Urochelellus	Invertebrates
Menacella	Invertebrates
Catagogus	Invertebrates
Hauerina	Invertebrates
Neoleptochelia	Invertebrates
Grizzly	Viruses
Radhica	Invertebrates
Disconaias	Invertebrates
Friersonia	Invertebrates
Lejeuneaceae	Plants and Fungi
Cestichis	Plants and Fungi
Dendrolirium	Plants and Fungi
Porolithaceae	Plants and Fungi
Diplommatinidae	Invertebrates
Peyssonneliales	Plants and Fungi
Rhizolamiella	Plants and Fungi
Synclisia	Plants and Fungi
Ungulipetalum	Plants and Fungi
Cordax	Invertebrates
Encheloclarias	Vertebrates
Wiesoncholaimus	Invertebrates
Rhodowynnea	Plants and Fungi
Latiidae	Invertebrates
Paracortina	Invertebrates
Dyroderes	Invertebrates
Paterculus	Invertebrates
Loetschberg	Viruses
Coriophagus	Invertebrates
Cellypha	Plants and Fungi
Syndiamesa	Invertebrates
Gonopsimorpha	Invertebrates
Chalcopis	Invertebrates
Yellow-eyed	Viruses
Newellia	Invertebrates
Languas	Plants and Fungi
Quelpartoniscus	Invertebrates
Cymatognathus	Vertebrates
Arenicellaceae	Bacteria
hedge	Viruses
Afoambidensovirus	Viruses
Roybellia	Invertebrates
Mathewsoconcha	Invertebrates
Allenoconcha	Invertebrates
Nancibella	Invertebrates
Greenwoodoconcha	Invertebrates
Iredaleoconcha	Invertebrates
Pittoconcha	Invertebrates
Telorchiidae	Invertebrates
Phellodendron-associated	Viruses
Huberonympha	Invertebrates
Malaveria	Invertebrates
Omacha	Invertebrates
Rudyphthimoides	Invertebrates
Stevenaria	Invertebrates
Crypthecodiniaceae	Plants and Fungi
Monodontid	Viruses
Encyclobrephus	Invertebrates
Acronirmus	Invertebrates
Dawydoffia	Invertebrates
Occidenchthonius	Invertebrates
Cynipini	Invertebrates
Terthreutis	Invertebrates
Haptolana	Invertebrates
Stygoridgewayia	Invertebrates
Xenophyophorea	Invertebrates
Moanammina	Invertebrates
Abyssalia	Invertebrates
Tepidiformaceae	Bacteria
Termitinemataceae	Bacteria
Kaistiaceae	Bacteria
Usitatibacteraceae	Bacteria
Miltoncostaeales	Bacteria
dinoRNA	Viruses
Laganum	Invertebrates
Sculpsitechinus	Invertebrates
Palaeophilotes	Invertebrates
Inhamum	Viruses
Spongiibacterium	Bacteria
Baeoura	Invertebrates
