qseqid	stitle
TRINITY_DN85_c2_g1_i2	PREDICTED: peptide methionine sulfoxide reductase A1-like [Fragaria vesca subsp. vesca]
TRINITY_DN85_c3_g1_i5	PREDICTED: BEL1-like homeodomain protein 2 [Fragaria vesca subsp. vesca]
TRINITY_DN8600_c0_g1_i9	PREDICTED: uncharacterized protein LOC101290951 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN8601_c0_g1_i9	PREDICTED: nifU-like protein 2, chloroplastic [Fragaria vesca subsp. vesca]
TRINITY_DN8602_c0_g1_i10	PREDICTED: uncharacterized protein LOC101315429 isoform X3 [Fragaria vesca subsp. vesca]
TRINITY_DN8603_c0_g1_i3	PREDICTED: uncharacterized protein LOC101298373 [Fragaria vesca subsp. vesca]
TRINITY_DN8604_c0_g1_i5	PREDICTED: auxin-induced protein 22D-like [Fragaria vesca subsp. vesca]
TRINITY_DN8605_c0_g1_i5	PREDICTED: dipeptidyl peptidase 9 [Fragaria vesca subsp. vesca]
TRINITY_DN8606_c0_g1_i1	PREDICTED: beta-carotene isomerase D27, chloroplastic [Fragaria vesca subsp. vesca]
TRINITY_DN8607_c0_g1_i3	putative translocase of chloroplast 159/132, membrane anchor domain-containing protein [Rosa chinensis]
TRINITY_DN8607_c0_g2_i1	PREDICTED: glucan endo-1,3-beta-glucosidase 2, partial [Fragaria vesca subsp. vesca]
TRINITY_DN8608_c0_g2_i1	putative DNA-directed RNA polymerase [Rosa chinensis]
TRINITY_DN8608_c0_g3_i1	PREDICTED: DNA-directed RNA polymerase II subunit RPB7 [Fragaria vesca subsp. vesca]
TRINITY_DN8609_c0_g1_i4	PREDICTED: uncharacterized protein LOC101298198 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN860_c0_g1_i1	PREDICTED: probable serine/threonine-protein kinase At5g41260 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN860_c0_g2_i1	PREDICTED: probable serine/threonine-protein kinase At5g41260 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN8610_c0_g1_i1	PREDICTED: uncharacterized protein LOC101305922 [Fragaria vesca subsp. vesca]
TRINITY_DN8611_c0_g1_i4	PREDICTED: prostaglandin E synthase 2-like [Fragaria vesca subsp. vesca]
TRINITY_DN8612_c0_g1_i7	PREDICTED: non-specific phospholipase C6 [Fragaria vesca subsp. vesca]
TRINITY_DN8614_c0_g2_i1	UDP-glucose glucosyltransferase [Fragaria x ananassa]
TRINITY_DN8615_c0_g1_i7	PREDICTED: replication factor C subunit 3 [Fragaria vesca subsp. vesca]
TRINITY_DN8618_c0_g1_i6	PREDICTED: uncharacterized protein LOC101306984 [Fragaria vesca subsp. vesca]
TRINITY_DN8618_c0_g2_i1	putative sodium/calcium exchanger membrane region, EF-hand domain pair [Rosa chinensis]
TRINITY_DN861_c0_g1_i1	PREDICTED: nuclear transcription factor Y subunit A-1 [Fragaria vesca subsp. vesca]
TRINITY_DN861_c0_g2_i1	PREDICTED: nuclear transcription factor Y subunit A-1 [Fragaria vesca subsp. vesca]
TRINITY_DN861_c1_g1_i6	PREDICTED: uncharacterized protein LOC101300624 [Fragaria vesca subsp. vesca]
TRINITY_DN861_c2_g1_i2	PREDICTED: abscisic acid receptor PYR1-like isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN8620_c0_g1_i2	PREDICTED: uncharacterized protein LOC101295130 [Fragaria vesca subsp. vesca]
TRINITY_DN8623_c0_g1_i2	PREDICTED: uncharacterized protein LOC101309532 [Fragaria vesca subsp. vesca]
TRINITY_DN8623_c1_g2_i1	PREDICTED: thylakoid lumenal 19 kDa protein, chloroplastic [Fragaria vesca subsp. vesca]
TRINITY_DN8627_c0_g1_i1	eugenol synthase 1b [Fragaria x ananassa]
TRINITY_DN8628_c0_g1_i9	PREDICTED: GDP-L-galactose phosphorylase 1-like isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN862_c0_g1_i9	PREDICTED: uncharacterized protein LOC101302485 [Fragaria vesca subsp. vesca]
TRINITY_DN8630_c0_g1_i20	PREDICTED: isoamylase 1, chloroplastic [Fragaria vesca subsp. vesca]
TRINITY_DN8632_c0_g1_i3	hypothetical protein FH972_015718 [Carpinus fangiana]
TRINITY_DN8632_c1_g1_i4	hypothetical protein DVH24_041207 [Malus domestica]
TRINITY_DN8633_c0_g1_i1	PREDICTED: protein starmaker isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN8634_c0_g1_i1	PREDICTED: uncharacterized protein LOC101292327 [Fragaria vesca subsp. vesca]
TRINITY_DN8634_c0_g2_i1	PREDICTED: uncharacterized protein LOC101292327 [Fragaria vesca subsp. vesca]
TRINITY_DN8636_c0_g1_i4	PREDICTED: derlin-2.2 [Fragaria vesca subsp. vesca]
TRINITY_DN8638_c0_g1_i6	PREDICTED: uncharacterized protein LOC101302943 [Fragaria vesca subsp. vesca]
TRINITY_DN8639_c0_g1_i9	PREDICTED: uncharacterized protein LOC101300762 [Fragaria vesca subsp. vesca]
TRINITY_DN863_c0_g1_i5	PREDICTED: uncharacterized protein At1g76660-like [Fragaria vesca subsp. vesca]
TRINITY_DN8640_c0_g1_i1	PREDICTED: phospholipase A1-Igamma1, chloroplastic [Fragaria vesca subsp. vesca]
TRINITY_DN8641_c0_g1_i3	transmembrane protein 184C [Rosa chinensis]
TRINITY_DN8642_c0_g1_i3	PREDICTED: phosphatidate cytidylyltransferase 2 [Fragaria vesca subsp. vesca]
TRINITY_DN8643_c0_g1_i3	PREDICTED: zinc finger CCCH domain-containing protein 66-like [Fragaria vesca subsp. vesca]
TRINITY_DN8644_c0_g1_i6	PREDICTED: protein CWC15 homolog [Fragaria vesca subsp. vesca]
TRINITY_DN8644_c0_g2_i1	PREDICTED: uncharacterized protein LOC101293957 [Fragaria vesca subsp. vesca]
TRINITY_DN8645_c0_g1_i2	PREDICTED: putative GDP-L-fucose synthase 2 [Fragaria vesca subsp. vesca]
TRINITY_DN8647_c0_g1_i3	PREDICTED: uncharacterized protein LOC101307824 isoform X3 [Fragaria vesca subsp. vesca]
TRINITY_DN8649_c0_g1_i6	PREDICTED: calcium-transporting ATPase 1, chloroplastic [Fragaria vesca subsp. vesca]
TRINITY_DN864_c0_g1_i8	PREDICTED: calreticulin-3-like [Fragaria vesca subsp. vesca]
TRINITY_DN864_c1_g1_i5	PREDICTED: calreticulin-3-like [Fragaria vesca subsp. vesca]
TRINITY_DN8652_c0_g1_i1	PREDICTED: protein NUCLEAR FUSION DEFECTIVE 4-like [Fragaria vesca subsp. vesca]
TRINITY_DN8653_c0_g1_i4	PREDICTED: uncharacterized protein LOC101294433 [Fragaria vesca subsp. vesca]
TRINITY_DN8654_c0_g1_i9	PREDICTED: bax inhibitor 1-like [Fragaria vesca subsp. vesca]
TRINITY_DN8655_c0_g2_i2	PREDICTED: biogenesis of lysosome-related organelles complex 1 subunit 1 [Fragaria vesca subsp. vesca]
TRINITY_DN8656_c0_g1_i1	PREDICTED: IAA-amino acid hydrolase ILR1-like 3 [Fragaria vesca subsp. vesca]
TRINITY_DN8657_c0_g1_i4	PREDICTED: protein SPA1-RELATED 2 [Fragaria vesca subsp. vesca]
TRINITY_DN8657_c1_g1_i13	PREDICTED: protein SPA1-RELATED 4 [Fragaria vesca subsp. vesca]
TRINITY_DN8658_c0_g1_i2	PREDICTED: protein transport protein SEC31 homolog B isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN8659_c0_g1_i3	PREDICTED: uncharacterized protein LOC101311338 [Fragaria vesca subsp. vesca]
TRINITY_DN865_c0_g1_i1	PREDICTED: serine hydroxymethyltransferase 4 [Fragaria vesca subsp. vesca]
TRINITY_DN865_c1_g1_i4	PREDICTED: malate dehydrogenase [NADP], chloroplastic [Fragaria vesca subsp. vesca]
TRINITY_DN8660_c0_g1_i5	PREDICTED: uncharacterized protein LOC101305821 [Fragaria vesca subsp. vesca]
TRINITY_DN8661_c0_g1_i10	PREDICTED: YLP motif-containing protein 1 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN8662_c0_g1_i4	PREDICTED: uncharacterized protein LOC101305638 [Fragaria vesca subsp. vesca]
TRINITY_DN8663_c0_g1_i1	PREDICTED: BTB/POZ domain-containing protein At2g46260-like isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN8665_c0_g1_i12	PREDICTED: serine/threonine-protein kinase EDR1 [Fragaria vesca subsp. vesca]
TRINITY_DN8668_c0_g1_i2	PREDICTED: probable LRR receptor-like serine/threonine-protein kinase At1g56140 [Fragaria vesca subsp. vesca]
TRINITY_DN8669_c0_g1_i3	PREDICTED: protein ECERIFERUM 3 [Fragaria vesca subsp. vesca]
TRINITY_DN866_c0_g1_i7	PREDICTED: protein transport protein SEC23-like [Fragaria vesca subsp. vesca]
TRINITY_DN8671_c0_g1_i4	PREDICTED: bis(5'-adenosyl)-triphosphatase [Fragaria vesca subsp. vesca]
TRINITY_DN8672_c0_g1_i4	PREDICTED: protein TIFY 6B isoform X3 [Fragaria vesca subsp. vesca]
TRINITY_DN8673_c0_g1_i5	PREDICTED: shikimate kinase 1, chloroplastic [Fragaria vesca subsp. vesca]
TRINITY_DN8674_c0_g1_i4	PREDICTED: uncharacterized protein LOC101307170 [Fragaria vesca subsp. vesca]
TRINITY_DN8674_c1_g1_i1	PREDICTED: auxin-responsive protein IAA14-like [Fragaria vesca subsp. vesca]
TRINITY_DN8675_c0_g1_i6	PREDICTED: zinc finger CCCH domain-containing protein 44 [Fragaria vesca subsp. vesca]
TRINITY_DN8676_c0_g1_i5	PREDICTED: ARM REPEAT PROTEIN INTERACTING WITH ABF2 [Fragaria vesca subsp. vesca]
TRINITY_DN8677_c0_g1_i4	PREDICTED: transcription factor TCP20 [Fragaria vesca subsp. vesca]
TRINITY_DN8678_c0_g1_i10	PREDICTED: CMP-sialic acid transporter 2 [Fragaria vesca subsp. vesca]
TRINITY_DN8678_c0_g2_i1	PREDICTED: uncharacterized protein LOC101311382 [Fragaria vesca subsp. vesca]
TRINITY_DN867_c0_g1_i6	PREDICTED: putative serine/threonine-protein kinase [Fragaria vesca subsp. vesca]
TRINITY_DN8680_c0_g1_i5	PREDICTED: NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial [Fragaria vesca subsp. vesca]
TRINITY_DN8680_c1_g1_i4	uncharacterized protein LOC112185550 isoform X1 [Rosa chinensis]
TRINITY_DN8681_c0_g1_i3	organelle RRM domain-containing protein 6, chloroplastic isoform X4 [Rosa chinensis]
TRINITY_DN8681_c0_g2_i2	PREDICTED: leucine-rich repeat receptor protein kinase EXS-like [Fragaria vesca subsp. vesca]
TRINITY_DN8682_c0_g1_i9	PREDICTED: protein FLX-like 2 [Fragaria vesca subsp. vesca]
TRINITY_DN8684_c0_g1_i1	hypothetical protein RchiOBHm_Chr6g0270741 [Rosa chinensis]
TRINITY_DN8684_c0_g2_i3	hypothetical protein RchiOBHm_Chr6g0270741 [Rosa chinensis]
TRINITY_DN8684_c0_g3_i2	hypothetical protein RchiOBHm_Chr6g0270741 [Rosa chinensis]
TRINITY_DN8686_c0_g1_i2	PREDICTED: probable LRR receptor-like serine/threonine-protein kinase At4g26540 [Fragaria vesca subsp. vesca]
TRINITY_DN8686_c1_g1_i1	PREDICTED: receptor-like protein kinase [Fragaria vesca subsp. vesca]
TRINITY_DN8687_c0_g1_i1	PREDICTED: probable 26S proteasome non-ATPase regulatory subunit 3 [Fragaria vesca subsp. vesca]
TRINITY_DN8689_c0_g1_i4	PREDICTED: nuclear autoantigenic sperm protein [Fragaria vesca subsp. vesca]
TRINITY_DN868_c0_g1_i14	PREDICTED: serine/threonine-protein kinase ATM [Fragaria vesca subsp. vesca]
TRINITY_DN868_c1_g1_i8	putative gag-pol polyprotein [Fragaria x ananassa]
TRINITY_DN8690_c0_g1_i5	PREDICTED: uncharacterized protein LOC101292892 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN8691_c0_g1_i1	PREDICTED: ureidoglycolate hydrolase [Fragaria vesca subsp. vesca]
TRINITY_DN8691_c0_g2_i2	PREDICTED: ureidoglycolate hydrolase [Fragaria vesca subsp. vesca]
TRINITY_DN8692_c0_g1_i4	PREDICTED: pentatricopeptide repeat-containing protein At1g08070-like, partial [Fragaria vesca subsp. vesca]
TRINITY_DN8693_c0_g1_i3	PREDICTED: uncharacterized protein LOC101312562 [Fragaria vesca subsp. vesca]
TRINITY_DN8694_c0_g1_i2	PREDICTED: soluble inorganic pyrophosphatase [Fragaria vesca subsp. vesca]
TRINITY_DN8695_c0_g1_i3	PREDICTED: uncharacterized protein C57A7.06 [Fragaria vesca subsp. vesca]
TRINITY_DN8696_c0_g1_i7	putative RNA-directed DNA polymerase [Rosa chinensis]
TRINITY_DN8697_c0_g1_i1	PREDICTED: polyglutamine-binding protein 1 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN8698_c0_g1_i1	PREDICTED: uncharacterized protein LOC101292359 [Fragaria vesca subsp. vesca]
TRINITY_DN8698_c1_g1_i8	PREDICTED: protein FIZZY-RELATED 2 [Fragaria vesca subsp. vesca]
TRINITY_DN8699_c0_g2_i2	PREDICTED: uncharacterized protein LOC101295524 [Fragaria vesca subsp. vesca]
TRINITY_DN869_c0_g1_i4	PREDICTED: dephospho-CoA kinase-like [Fragaria vesca subsp. vesca]
TRINITY_DN869_c0_g2_i1	PREDICTED: COP9 signalosome complex subunit 7-like isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN86_c0_g1_i3	PREDICTED: uncharacterized protein LOC101295033 [Fragaria vesca subsp. vesca]
TRINITY_DN86_c0_g2_i1	PREDICTED: uncharacterized protein LOC101303053 [Fragaria vesca subsp. vesca]
TRINITY_DN8700_c0_g1_i9	calreticulin-3-like isoform X2 [Rosa chinensis]
TRINITY_DN8701_c0_g1_i7	PREDICTED: uncharacterized protein LOC101294477 [Fragaria vesca subsp. vesca]
TRINITY_DN8701_c0_g2_i1	UDP-glucose glucosyltransferase [Fragaria vesca]
TRINITY_DN8702_c0_g1_i13	PREDICTED: uncharacterized protein At4g15970-like [Fragaria vesca subsp. vesca]
TRINITY_DN8704_c0_g1_i6	PREDICTED: LAG1 longevity assurance homolog 3-like [Fragaria vesca subsp. vesca]
TRINITY_DN8706_c0_g2_i8	PREDICTED: 1-acyl-sn-glycerol-3-phosphate acyltransferase 2-like [Fragaria vesca subsp. vesca]
TRINITY_DN8709_c0_g1_i2	PREDICTED: uncharacterized protein LOC101297728 [Fragaria vesca subsp. vesca]
TRINITY_DN870_c0_g1_i2	PREDICTED: transcription elongation factor 1 homolog [Fragaria vesca subsp. vesca]
TRINITY_DN8710_c0_g1_i10	PREDICTED: receptor-like protein 12 [Fragaria vesca subsp. vesca]
TRINITY_DN8711_c0_g1_i4	PREDICTED: protein NETWORKED 4A-like isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN8712_c0_g1_i4	PREDICTED: uncharacterized protein LOC101310039 [Fragaria vesca subsp. vesca]
TRINITY_DN8713_c0_g1_i12	PREDICTED: calmodulin-binding receptor-like cytoplasmic kinase 2 [Fragaria vesca subsp. vesca]
TRINITY_DN8715_c0_g1_i4	PREDICTED: 40S ribosomal protein S12 isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN8716_c0_g1_i1	PREDICTED: uncharacterized protein LOC101301297 [Fragaria vesca subsp. vesca]
TRINITY_DN8716_c0_g2_i1	PREDICTED: oxidation resistance protein 1 [Fragaria vesca subsp. vesca]
TRINITY_DN8717_c0_g1_i1	PREDICTED: uncharacterized protein LOC101301794 [Fragaria vesca subsp. vesca]
TRINITY_DN8720_c0_g1_i10	PREDICTED: uncharacterized protein LOC101308467 [Fragaria vesca subsp. vesca]
TRINITY_DN8721_c0_g1_i5	PREDICTED: B-box zinc finger protein 32 [Fragaria vesca subsp. vesca]
TRINITY_DN8723_c0_g1_i6	PREDICTED: CASP-like protein 4A1 [Fragaria vesca subsp. vesca]
TRINITY_DN8723_c1_g1_i6	PREDICTED: chaperone protein dnaJ 10-like [Fragaria vesca subsp. vesca]
TRINITY_DN8724_c0_g1_i2	PREDICTED: succinate-semialdehyde dehydrogenase, mitochondrial isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN8725_c0_g1_i1	PREDICTED: multiple RNA-binding domain-containing protein 1 [Fragaria vesca subsp. vesca]
TRINITY_DN8725_c1_g1_i2	PREDICTED: S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase [Fragaria vesca subsp. vesca]
TRINITY_DN8726_c0_g1_i4	PREDICTED: zinc finger A20 and AN1 domain-containing stress-associated protein 8-like isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN8726_c0_g2_i3	PREDICTED: zinc finger A20 and AN1 domain-containing stress-associated protein 8-like isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN8727_c0_g1_i5	PREDICTED: thioredoxin-like protein 4B [Fragaria vesca subsp. vesca]
TRINITY_DN8728_c0_g1_i1	PREDICTED: glutathione S-transferase DHAR2-like [Fragaria vesca subsp. vesca]
TRINITY_DN8729_c0_g1_i11	PREDICTED: uncharacterized protein LOC101307244 [Fragaria vesca subsp. vesca]
TRINITY_DN872_c0_g1_i4	PREDICTED: eukaryotic translation initiation factor 3 subunit D-like [Fragaria vesca subsp. vesca]
TRINITY_DN872_c1_g1_i9	PREDICTED: putative uncharacterized protein At4g01020, chloroplastic [Fragaria vesca subsp. vesca]
TRINITY_DN872_c2_g1_i2	acyl-coenzyme A thioesterase 13-like isoform X2 [Rosa chinensis]
TRINITY_DN8730_c0_g1_i6	PREDICTED: probable protein S-acyltransferase 7 [Fragaria vesca subsp. vesca]
TRINITY_DN8731_c0_g1_i3	PREDICTED: protein FLOWERING LOCUS D [Fragaria vesca subsp. vesca]
TRINITY_DN8734_c0_g1_i4	PREDICTED: bifunctional aspartokinase/homoserine dehydrogenase 2, chloroplastic isoform X3 [Fragaria vesca subsp. vesca]
TRINITY_DN8736_c0_g1_i2	PREDICTED: serine/arginine-rich splicing factor SR30-like isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN8737_c0_g1_i1	PREDICTED: mediator of RNA polymerase II transcription subunit 21-like isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN8737_c0_g2_i1	PREDICTED: mediator of RNA polymerase II transcription subunit 21-like isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN8737_c1_g1_i4	hypothetical protein RchiOBHm_Chr5g0030691 [Rosa chinensis]
TRINITY_DN8738_c0_g2_i2	PREDICTED: 7-deoxyloganetin glucosyltransferase-like [Fragaria vesca subsp. vesca]
TRINITY_DN8739_c0_g1_i6	PREDICTED: myosin ID heavy chain [Fragaria vesca subsp. vesca]
TRINITY_DN873_c0_g1_i8	PREDICTED: TMV resistance protein N-like [Fragaria vesca subsp. vesca]
TRINITY_DN873_c0_g2_i2	PREDICTED: 3-dehydrosphinganine reductase TSC10A-like [Fragaria vesca subsp. vesca]
TRINITY_DN8740_c0_g1_i1	PREDICTED: signal peptide peptidase [Fragaria vesca subsp. vesca]
TRINITY_DN8741_c1_g1_i2	PREDICTED: phototropin-2 [Fragaria vesca subsp. vesca]
TRINITY_DN8743_c0_g1_i1	PREDICTED: gamma-interferon-inducible lysosomal thiol reductase-like isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN8744_c0_g1_i4	PREDICTED: uncharacterized protein LOC101312742 [Fragaria vesca subsp. vesca]
TRINITY_DN8746_c0_g1_i6	PREDICTED: uncharacterized protein LOC101299361 [Fragaria vesca subsp. vesca]
TRINITY_DN8747_c0_g1_i5	plant intracellular Ras-group-related LRR protein 7 isoform X1 [Rosa chinensis]
TRINITY_DN8748_c0_g1_i5	PREDICTED: uncharacterized protein LOC101291842 [Fragaria vesca subsp. vesca]
TRINITY_DN8748_c0_g2_i1	PREDICTED: uncharacterized protein LOC101291842 [Fragaria vesca subsp. vesca]
TRINITY_DN8749_c0_g1_i1	PREDICTED: disease resistance protein At4g27190-like [Fragaria vesca subsp. vesca]
TRINITY_DN874_c0_g1_i1	PREDICTED: uncharacterized protein LOC101299868 [Fragaria vesca subsp. vesca]
TRINITY_DN874_c0_g2_i3	PREDICTED: uncharacterized protein LOC101299868 [Fragaria vesca subsp. vesca]
TRINITY_DN8751_c0_g2_i3	PREDICTED: UDP-glucose flavonoid 3-O-glucosyltransferase 6 [Fragaria vesca subsp. vesca]
TRINITY_DN8752_c0_g1_i12	PREDICTED: chaperone protein dnaJ 10-like [Fragaria vesca subsp. vesca]
TRINITY_DN8753_c0_g1_i10	PREDICTED: WRKY transcription factor 1 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN8754_c0_g1_i7	PREDICTED: uncharacterized protein LOC101305872 isoform X3 [Fragaria vesca subsp. vesca]
TRINITY_DN8755_c0_g1_i7	PREDICTED: probable LRR receptor-like serine/threonine-protein kinase At1g67720 [Fragaria vesca subsp. vesca]
TRINITY_DN8759_c0_g1_i5	PREDICTED: disease resistance RPP13-like protein 4 [Fragaria vesca subsp. vesca]
TRINITY_DN875_c0_g1_i5	PREDICTED: probable calcium-binding protein CML13 [Fragaria vesca subsp. vesca]
TRINITY_DN8760_c0_g1_i8	PREDICTED: rhodanese-like domain-containing protein 11, chloroplastic [Fragaria vesca subsp. vesca]
TRINITY_DN8761_c0_g1_i4	PREDICTED: spermidine synthase 2 [Fragaria vesca subsp. vesca]
TRINITY_DN8762_c0_g1_i5	PREDICTED: CCAAT/enhancer-binding protein zeta [Fragaria vesca subsp. vesca]
TRINITY_DN8763_c0_g1_i2	PREDICTED: probable purine permease 11 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN8764_c0_g1_i3	PREDICTED: putative GATA transcription factor 22 [Fragaria vesca subsp. vesca]
TRINITY_DN8765_c0_g1_i3	PREDICTED: CMP-sialic acid transporter 4 [Fragaria vesca subsp. vesca]
TRINITY_DN8766_c0_g1_i1	PREDICTED: gamma-soluble NSF attachment protein [Fragaria vesca subsp. vesca]
TRINITY_DN8767_c0_g1_i7	PREDICTED: uncharacterized protein LOC105351219 [Fragaria vesca subsp. vesca]
TRINITY_DN8768_c0_g1_i2	PREDICTED: protein FAR-RED IMPAIRED RESPONSE 1 [Fragaria vesca subsp. vesca]
TRINITY_DN8769_c0_g1_i2	PREDICTED: trafficking protein particle complex II-specific subunit 120 homolog isoform X1 [Fragaria vesca subsp. vesca]
TRINITY_DN876_c0_g1_i6	putative vacuolar protein sorting-associated protein Ist1 [Rosa chinensis]
TRINITY_DN876_c1_g1_i4	PREDICTED: uncharacterized protein LOC101304409 [Fragaria vesca subsp. vesca]
TRINITY_DN8770_c0_g1_i9	heat shock transcription factor protein 2 [Fragaria x ananassa]
TRINITY_DN8771_c0_g1_i12	PREDICTED: uncharacterized protein At4g22758 [Fragaria vesca subsp. vesca]
TRINITY_DN8773_c0_g1_i2	PREDICTED: la-related protein 6B [Fragaria vesca subsp. vesca]
TRINITY_DN8775_c0_g1_i12	PREDICTED: uncharacterized protein LOC101302689 [Fragaria vesca subsp. vesca]
TRINITY_DN8776_c0_g1_i3	PREDICTED: BEL1-like homeodomain protein 6 [Fragaria vesca subsp. vesca]
TRINITY_DN8776_c1_g1_i9	PREDICTED: formin-like protein 8 [Fragaria vesca subsp. vesca]
TRINITY_DN8777_c0_g1_i5	PREDICTED: putative serine/threonine-protein kinase [Fragaria vesca subsp. vesca]
TRINITY_DN8778_c0_g1_i2	PREDICTED: universal stress protein A-like protein [Fragaria vesca subsp. vesca]
TRINITY_DN877_c0_g1_i8	PREDICTED: putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 [Fragaria vesca subsp. vesca]
TRINITY_DN8782_c0_g1_i2	PREDICTED: methylecgonone reductase-like [Fragaria vesca subsp. vesca]
TRINITY_DN8783_c0_g1_i1	PREDICTED: phosphoenolpyruvate carboxylase kinase 1-like [Fragaria vesca subsp. vesca]
TRINITY_DN8783_c1_g1_i3	PREDICTED: phosphoenolpyruvate carboxylase kinase 1-like [Fragaria vesca subsp. vesca]
TRINITY_DN8784_c0_g1_i27	PREDICTED: uncharacterized protein LOC101294615 isoform X2 [Fragaria vesca subsp. vesca]
TRINITY_DN8786_c0_g1_i4	PREDICTED: protein NRT1/ PTR FAMILY 4.5-like [Fragaria vesca subsp. vesca]
TRINITY_DN8787_c0_g2_i1	PREDICTED: dof zinc finger protein DOF3.7 [Fragaria vesca subsp. vesca]
TRINITY_DN8787_c0_g3_i3	PREDICTED: GEM-like protein 4 [Fragaria vesca subsp. vesca]
TRINITY_DN8788_c0_g1_i10	PREDICTED: uncharacterized protein LOC101307600 [Fragaria vesca subsp. vesca]
TRINITY_DN8789_c0_g1_i3	PREDICTED: histidine protein methyltransferase 1 homolog [Fragaria vesca subsp. vesca]
TRINITY_DN878_c0_g1_i3	PREDICTED: probable splicing factor 3A subunit 1 [Fragaria vesca subsp. vesca]
TRINITY_DN8790_c0_g1_i6	PREDICTED: protein SUPPRESSOR OF npr1-1, CONSTITUTIVE 1-like [Fragaria vesca subsp. vesca]
TRINITY_DN8791_c0_g2_i1	PREDICTED: probable carboxylesterase 18 [Fragaria vesca subsp. vesca]
TRINITY_DN8791_c2_g1_i1	PREDICTED: probable carboxylesterase 18 [Fragaria vesca subsp. vesca]
TRINITY_DN8792_c0_g2_i1	uncharacterized protein LOC103440736 [Malus domestica]
TRINITY_DN8793_c0_g1_i8	hypothetical protein T07_3076, partial [Trichinella nelsoni]
